id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,sqft_living15,sqft_lot15,price_per_sqft_living,age_of_house
2473510090,20140729T000000,341000.0,3,2.25,1750,8900,2.0,0,0,4,8,1750,0,1977,0,1680,7910,194.85714285714286,48
1329300300,20141001T000000,335000.0,4,2.5,2154,6050,2.0,0,0,3,8,2154,0,2012,0,2305,5769,155.5246053853296,13
952007069,20150121T000000,393500.0,3,1.75,1230,1441,2.0,0,0,3,8,1010,220,2004,0,1170,1942,319.9186991869919,21
8073000265,20140918T000000,360000.0,3,2.0,1960,8846,1.0,0,3,4,6,980,980,1940,0,2190,6363,183.6734693877551,85
952004745,20150304T000000,400800.0,4,1.0,1070,5750,1.0,0,0,3,6,870,200,1923,0,1270,5750,374.57943925233644,102
1376800115,20141103T000000,585000.0,3,1.0,1450,5378,1.0,0,0,3,7,1190,260,1939,0,1810,5559,403.44827586206895,86
6613000750,20141001T000000,1600000.0,4,2.75,3680,5000,2.0,0,3,3,9,2480,1200,1936,0,3200,5000,434.7826086956522,89
2303900090,20140729T000000,2880500.0,4,2.5,5760,32033,2.0,0,4,4,12,4390,1370,1994,0,3420,28475,500.08680555555554,31
6713700025,20140515T000000,300000.0,3,1.0,1220,13000,1.0,0,0,4,7,1220,0,1955,0,1510,12600,245.9016393442623,70
4083304535,20141114T000000,1045000.0,4,2.75,2950,4560,2.0,0,0,5,7,1810,1140,1912,0,2000,4560,354.23728813559325,113
3626039403,20140922T000000,360000.0,3,1.5,1340,1110,2.0,0,0,3,7,1040,300,1999,0,1220,1110,268.65671641791045,26
254000100,20140620T000000,665900.0,4,2.25,2870,5453,2.0,0,1,4,8,2220,650,1926,0,1660,4800,232.02090592334494,99
2724049076,20140822T000000,470000.0,4,1.0,2590,18224,1.5,0,0,4,7,2000,590,1911,0,1800,7080,181.46718146718146,114
8562500690,20140513T000000,581000.0,4,1.75,2090,8164,1.0,0,0,4,8,1070,1020,1963,0,1310,7975,277.99043062200957,62
3834500195,20140707T000000,527000.0,6,3.5,3000,8401,1.0,0,0,3,8,1500,1500,1979,0,1400,8403,175.66666666666666,46
2207100405,20150506T000000,423000.0,4,1.75,1730,7245,1.0,0,0,4,7,880,850,1955,0,1550,7245,244.50867052023122,70
9482700475,20140927T000000,875000.0,4,3.5,2850,4416,1.5,0,0,3,7,2040,810,1926,0,1860,4416,307.0175438596491,99
7905200386,20140729T000000,410000.0,3,1.0,1020,6903,1.0,0,0,3,7,1020,0,1951,0,1440,6678,401.96078431372547,74
8680500090,20150316T000000,606000.0,3,2.5,2200,6005,2.0,0,0,3,9,2200,0,1997,0,2320,6098,275.45454545454544,28
3424089119,20150501T000000,654000.0,3,2.5,3240,60840,2.0,0,0,3,7,3240,0,1997,0,2570,204732,201.85185185185185,28
1437500015,20140709T000000,150000.0,3,0.75,490,38500,1.5,0,0,4,5,490,0,1959,0,800,18297,306.1224489795918,66
3298700110,20141109T000000,373000.0,3,2.5,2990,6771,1.0,0,0,3,7,1550,1440,2003,0,1800,6771,124.74916387959867,22
6300000337,20140529T000000,550000.0,5,2.0,2450,9488,1.0,0,0,4,7,1240,1210,1900,1955,1310,5693,224.48979591836735,125
8561200110,20140521T000000,512500.0,3,2.5,1900,7604,2.0,0,0,3,8,1900,0,1990,0,1980,9583,269.7368421052632,35
2781250110,20150428T000000,360000.0,4,2.5,2640,7388,2.0,0,0,3,7,2640,0,2003,0,2640,6383,136.36363636363637,22
4442800008,20140926T000000,369000.0,3,2.0,1340,1480,3.0,0,0,3,8,1340,0,1997,0,1340,1321,275.3731343283582,28
2619920110,20141230T000000,825000.0,4,2.5,3220,5262,2.0,0,0,3,9,3220,0,2003,0,3220,4921,256.2111801242236,22
7334501130,20141201T000000,255000.0,3,2.0,930,11475,1.0,0,0,3,7,930,0,1978,0,1280,11250,274.19354838709677,47
9471200115,20140528T000000,1285000.0,4,2.5,3240,10800,1.0,0,0,3,10,2260,980,1946,0,3490,10800,396.60493827160496,79
2597500090,20140808T000000,270000.0,5,2.5,2630,8470,1.5,0,0,4,8,2630,0,1968,0,1780,8575,102.66159695817491,57
8665050490,20140924T000000,480680.0,3,2.5,1730,4924,2.0,0,0,3,8,1730,0,1996,0,1610,4313,277.84971098265896,29
1736800740,20150303T000000,525000.0,4,1.75,2120,7725,1.0,0,0,3,8,1220,900,1965,0,2160,7725,247.64150943396226,60
6163901751,20140623T000000,291500.0,3,1.0,880,9238,1.5,0,0,5,6,880,0,1946,0,1170,9238,331.25,79
2323059184,20141230T000000,305000.0,4,2.0,1800,13551,1.0,0,0,4,7,1800,0,1974,0,1730,13551,169.44444444444446,51
7349650490,20150507T000000,285000.0,3,1.75,1600,7500,1.0,0,0,3,7,1600,0,1998,0,1620,7461,178.125,27
1025039086,20140916T000000,1875000.0,3,2.5,3280,29111,2.0,1,3,3,11,3280,0,1925,0,3530,21074,571.6463414634146,100
274100090,20150108T000000,329500.0,5,1.75,3290,8000,1.0,0,0,3,7,1790,1500,1968,0,2380,7000,100.15197568389058,57
3342104046,20140708T000000,1570000.0,4,2.25,2890,18226,3.0,1,4,3,10,2890,0,1984,0,2870,11151,543.2525951557093,41
7893801862,20140811T000000,379260.0,3,2.5,1730,7202,1.0,0,0,3,7,1330,400,1991,0,2100,8125,219.22543352601156,34
7852060490,20140709T000000,356000.0,3,2.5,1590,3411,2.0,0,0,3,7,1590,0,2000,0,1590,3411,223.8993710691824,25
7923300115,20141201T000000,571900.0,4,1.75,1710,8947,1.0,0,0,4,7,1710,0,1956,0,1360,10133,334.44444444444446,69
2868300115,20140821T000000,271500.0,3,1.75,1995,18360,2.0,0,0,3,7,1995,0,1957,0,1980,13640,136.09022556390977,68
9477001270,20150316T000000,390000.0,3,1.75,1300,10030,1.0,0,0,4,7,1300,0,1967,0,1520,7713,300.0,58
522069119,20150512T000000,550000.0,3,2.5,2720,62310,1.0,0,0,3,8,2040,680,1985,0,2770,204296,202.2058823529412,40
2025049175,20150105T000000,755000.0,2,2.5,1360,2070,2.0,0,0,3,8,1360,0,1999,0,1920,2092,555.1470588235294,26
2771604226,20141118T000000,509500.0,2,2.5,1590,1485,2.0,0,0,3,8,1300,290,1994,0,1880,3675,320.44025157232704,31
2917200615,20150325T000000,486700.0,2,1.0,1200,6278,1.0,0,0,3,7,1080,120,1942,0,1200,6211,405.5833333333333,83
9551201295,20140728T000000,527500.0,2,1.0,1170,3000,1.5,0,0,3,7,1170,0,1910,0,1530,4000,450.85470085470087,115
7443000985,20140815T000000,475000.0,5,2.5,2010,3600,1.5,0,0,3,6,1510,500,1912,0,1780,3600,236.318407960199,113
3395041194,20140827T000000,268000.0,3,2.75,1880,1793,2.0,0,0,3,7,1810,70,2001,0,1800,2537,142.5531914893617,24
1024069162,20150416T000000,562000.0,3,2.0,3250,50529,2.0,0,0,4,8,3250,0,1978,0,2370,47480,172.92307692307693,47
5452800735,20140722T000000,780000.0,4,2.5,2270,13449,1.0,0,0,4,9,1310,960,1975,0,2810,13475,343.61233480176213,50
2902200015,20150106T000000,700000.0,9,3.0,3680,4400,2.0,0,0,3,7,2830,850,1908,0,1960,2450,190.2173913043478,117
1698900195,20140902T000000,710000.0,3,2.0,1880,3000,1.0,0,0,4,8,1040,840,1931,0,1790,3000,377.6595744680851,94
442000015,20140612T000000,445000.0,3,1.0,1050,5664,1.0,0,0,4,7,910,140,1947,0,1500,5664,423.8095238095238,78
222069058,20140915T000000,729000.0,3,3.25,2250,60548,1.0,0,0,3,9,2250,0,2005,0,2760,84070,324.0,20
2926049449,20140618T000000,384400.0,3,3.25,1689,1388,3.0,0,0,3,8,1689,0,2008,0,1459,1384,227.5902901124926,17
6071800100,20150327T000000,815000.0,6,3.0,2860,17853,1.0,0,0,3,8,1430,1430,1962,2015,1920,13452,284.965034965035,63
4003000110,20141029T000000,865000.0,4,2.5,2710,4069,3.0,0,0,4,10,2710,0,1990,0,1810,3586,319.18819188191884,35
925059198,20140828T000000,514000.0,3,2.0,1770,7200,1.0,0,0,4,7,1770,0,1967,0,2250,11250,290.3954802259887,58
6072700110,20140520T000000,615000.0,4,2.75,2820,13193,1.0,0,0,3,8,1860,960,1965,0,2580,13193,218.08510638297872,60
1926069143,20141016T000000,865000.0,4,3.25,3400,99170,1.0,0,0,4,8,2000,1400,1980,0,3460,47920,254.41176470588235,45
2871000300,20141013T000000,755000.0,4,2.5,3110,6930,2.0,0,0,3,9,3110,0,2004,0,3090,7000,242.76527331189712,21
6163900301,20150427T000000,425000.0,4,1.0,1480,8321,1.0,0,0,3,7,1080,400,1953,0,1580,8502,287.1621621621622,72
4318200090,20140618T000000,375000.0,2,1.0,940,9839,1.0,0,0,3,6,940,0,1910,0,1330,8740,398.93617021276594,115
9526600090,20150424T000000,750000.0,4,2.5,2680,4548,2.0,0,0,3,8,2680,0,2009,0,2750,4548,279.85074626865674,16
629420100,20140926T000000,722000.0,4,2.75,3190,5408,2.0,0,0,3,9,3190,0,2005,0,3160,5773,226.33228840125392,20
6905200215,20150331T000000,1011000.0,3,2.5,1920,4480,2.0,0,1,3,9,1920,0,1949,1997,1790,4500,526.5625,76
7202430110,20140625T000000,725000.0,3,2.5,2610,7510,2.0,0,0,3,9,2610,0,1996,0,2610,8458,277.77777777777777,29
87000245,20140930T000000,170000.0,3,0.75,1040,42180,1.0,0,0,2,6,1040,0,1947,0,1270,24090,163.46153846153845,78
6667400090,20150501T000000,845000.0,4,3.25,2880,35315,1.0,0,0,3,11,2270,610,1982,0,1910,167378,293.40277777777777,43
6802200100,20150115T000000,271900.0,3,2.0,1450,8771,2.0,0,0,4,7,1450,0,1991,0,1450,8653,187.51724137931035,34
913000315,20140605T000000,1300000.0,6,4.5,3902,3880,3.0,0,4,4,9,2782,1120,1977,0,1100,3870,333.1624807790877,48
8732030490,20141222T000000,261500.0,4,2.5,2460,7800,1.0,0,0,3,8,1500,960,1977,0,2210,7800,106.30081300813008,48
3629920600,20140516T000000,619500.0,3,2.5,2170,5000,2.0,0,0,3,9,2170,0,2003,0,2170,5000,285.48387096774195,22
1524079156,20140610T000000,435000.0,5,2.25,1970,15247,1.0,0,0,3,7,1450,520,1986,0,1300,10800,220.81218274111674,39
6450301690,20141003T000000,210000.0,3,1.0,1000,5454,1.0,0,0,3,7,1000,0,1954,0,1320,5250,210.0,71
5309101050,20141126T000000,489950.0,3,2.0,1580,4010,1.0,0,0,4,7,790,790,1909,0,1350,5350,310.09493670886076,116
8857600820,20140508T000000,260000.0,4,1.5,2130,8800,1.0,0,0,3,7,1100,1030,1962,0,1480,8120,122.06572769953051,63
3500100025,20140628T000000,300000.0,4,1.0,1370,8499,1.0,0,0,3,7,1370,0,1949,0,1370,8187,218.97810218978103,76
5152100110,20150422T000000,530000.0,4,2.0,2150,14161,1.0,0,2,3,8,1330,820,1966,0,2310,14034,246.51162790697674,59
3298600850,20141216T000000,235000.0,3,1.75,1370,14030,1.0,0,0,4,8,1370,0,1977,0,2100,15260,171.53284671532847,48
3856902250,20150105T000000,593500.0,3,1.0,1370,4000,2.0,0,0,4,8,1370,0,1918,0,1370,4000,433.2116788321168,107
8887001140,20140723T000000,562000.0,3,3.0,3290,80471,2.0,0,2,4,8,2330,960,1975,0,1830,30494,170.8206686930091,50
2621069066,20150427T000000,585000.0,3,2.0,3190,207346,2.0,0,0,3,9,3190,0,1994,0,2930,206474,183.38557993730407,31
251620090,20140530T000000,2400000.0,4,3.25,4140,20734,1.0,0,1,3,10,3300,840,1977,2005,4020,20008,579.7101449275362,48
3546000090,20150224T000000,199500.0,3,1.75,1690,8901,1.0,0,0,3,7,1690,0,1986,0,1690,7532,118.04733727810651,39
3359500755,20140902T000000,544500.0,5,1.0,1690,3240,1.5,0,0,3,7,1690,0,1914,0,1230,4500,322.18934911242604,111
3579800485,20150218T000000,394900.0,3,1.0,1430,13370,1.0,0,0,3,7,1430,0,1962,0,1670,10075,276.15384615384613,63
2919201335,20140731T000000,912000.0,4,3.75,1980,4095,2.0,0,0,3,9,1980,0,2009,0,1480,3840,460.6060606060606,16
1796370930,20140710T000000,260000.0,3,2.5,1490,8102,2.0,0,0,4,7,1490,0,1990,0,1640,7943,174.49664429530202,35
3864000090,20150219T000000,858000.0,5,3.0,3620,12778,1.0,0,2,5,8,1900,1720,1964,0,2930,10669,237.01657458563537,61
8651100110,20141209T000000,1275000.0,4,2.5,2720,16454,1.0,0,1,5,9,1870,850,1963,0,3560,15993,468.75,62
8731730590,20150513T000000,242150.0,4,1.75,1490,8544,1.0,0,0,4,7,1490,0,1970,0,1180,8372,162.51677852348993,55
1761100300,20141030T000000,220000.0,3,1.75,1230,7200,1.0,0,0,3,7,1230,0,1986,0,1540,7210,178.8617886178862,39
9542800820,20150430T000000,235000.0,3,2.0,1900,7980,1.0,0,0,4,7,1340,560,1977,0,1690,7840,123.6842105263158,48
2644900110,20141021T000000,370000.0,3,1.75,1530,10300,1.0,0,0,4,7,1530,0,1978,0,1940,9883,241.83006535947712,47
1626069198,20141003T000000,450000.0,3,1.75,2290,44866,1.0,0,0,3,8,1390,900,1981,0,2410,44866,196.5065502183406,44
5101408593,20140711T000000,534950.0,5,1.5,2240,6337,1.0,0,0,3,8,1280,960,1956,0,1870,6380,238.81696428571428,69
7853270100,20150315T000000,730000.0,4,2.5,3470,14271,2.0,0,0,3,9,3470,0,2005,0,3450,9380,210.37463976945244,20
3308030100,20140925T000000,465000.0,4,2.5,3050,32450,1.0,0,0,4,8,1550,1500,1983,0,2350,15390,152.45901639344262,42
1330280100,20140801T000000,178000.0,3,1.0,1100,5734,1.0,0,0,4,7,1100,0,1955,0,1770,6050,161.8181818181818,70
2212200090,20150209T000000,215000.0,3,1.0,1610,7140,1.0,0,0,3,7,1080,530,1976,0,1800,7600,133.54037267080744,49
9264921140,20150312T000000,300000.0,3,2.75,1910,15508,1.0,0,0,3,8,1210,700,1984,0,2450,7989,157.06806282722513,41
8902000068,20140515T000000,430000.0,3,2.0,1510,7066,1.0,0,2,3,7,1230,280,1973,0,1950,8089,284.7682119205298,52
7338000850,20140731T000000,183000.0,3,1.5,1280,4366,2.0,0,0,4,6,1280,0,1985,0,1280,4366,142.96875,40
2770600853,20140612T000000,585000.0,3,2.5,1910,1501,2.5,0,0,3,8,1530,380,2007,0,1760,1750,306.282722513089,18
4239400740,20140716T000000,192950.0,3,1.0,1170,3330,2.0,0,0,4,6,1170,0,1969,0,1090,3330,164.9145299145299,56
6184700100,20140926T000000,599000.0,2,1.0,1550,7713,1.0,0,0,3,7,1550,0,1930,1979,1340,6350,386.4516129032258,95
3157600615,20140708T000000,326500.0,3,1.0,1060,7920,1.0,0,0,4,7,1060,0,1968,0,1060,7457,308.0188679245283,57
6145601810,20140718T000000,358803.0,2,1.0,1040,5765,1.0,0,0,3,7,1040,0,1944,0,1040,3844,345.00288461538463,81
1235700042,20140528T000000,537000.0,3,2.5,1550,12920,2.0,0,0,5,7,1550,0,1999,0,2610,10800,346.4516129032258,26
7781600025,20141023T000000,1155000.0,3,2.5,2490,24691,1.0,1,4,4,9,1580,910,1961,0,2800,24121,463.855421686747,64
7116500705,20150129T000000,156000.0,2,1.0,920,5889,1.0,0,0,4,6,920,0,1950,0,1210,6180,169.56521739130434,75
2320069206,20150325T000000,219000.0,3,1.0,1250,8276,1.5,0,0,5,6,1250,0,1939,0,1250,8792,175.2,86
1794501390,20150501T000000,1190000.0,3,1.5,2540,2700,2.0,0,0,4,8,1630,910,1922,0,2520,5400,468.503937007874,103
2122059160,20150427T000000,248000.0,5,1.75,2190,16788,1.0,0,2,3,8,1380,810,1978,0,1920,8366,113.2420091324201,47
2421069039,20150209T000000,340000.0,3,1.75,1340,196020,1.0,0,0,4,7,1340,0,1987,0,2250,232230,253.73134328358208,38
5452800495,20150422T000000,899100.0,5,2.5,2410,15300,1.0,0,0,4,8,1400,1010,1975,0,2440,15300,373.07053941908714,50
4024100961,20140728T000000,346950.0,3,1.75,1830,10954,1.0,0,0,3,7,1830,0,1963,0,1850,8624,189.59016393442624,62
7857001560,20140917T000000,330000.0,3,1.0,1850,5775,2.0,0,0,3,6,1740,110,1928,0,1520,3578,178.3783783783784,97
9540100025,20140731T000000,325000.0,3,1.0,1410,8250,1.0,0,0,3,7,1410,0,1954,0,1580,8250,230.4964539007092,71
2473410740,20141027T000000,315000.0,3,1.75,1460,7884,1.0,0,0,3,8,1460,0,1975,0,2050,7210,215.75342465753425,50
2770604365,20140623T000000,649950.0,3,2.5,1500,1375,2.0,0,0,3,9,1200,300,2014,0,1680,1627,433.3,11
173000025,20140825T000000,316000.0,3,1.0,1130,7200,1.5,0,0,4,6,1130,0,1942,0,1350,1358,279.646017699115,83
7853340490,20140617T000000,386000.0,2,2.5,1620,3196,2.0,0,0,3,8,1620,0,2008,0,1750,2828,238.2716049382716,17
239000115,20150408T000000,535000.0,2,1.75,2330,7280,1.0,0,0,3,7,1450,880,1982,0,1830,12178,229.6137339055794,43
9528101032,20150325T000000,600000.0,3,3.0,1520,1800,3.0,0,0,3,7,1520,0,2003,0,1520,1500,394.7368421052632,22
5416100110,20141118T000000,339000.0,4,2.5,2840,8746,2.0,0,0,3,8,2840,0,2001,0,2630,9900,119.36619718309859,24
4331000265,20140926T000000,167000.0,3,2.0,1520,7456,1.0,0,0,3,7,1520,0,1949,0,1740,8464,109.86842105263158,76
5249803885,20141215T000000,430000.0,3,1.0,1740,4800,1.0,0,0,3,8,1740,0,1952,0,1600,4800,247.1264367816092,73
7853301390,20140821T000000,688000.0,4,4.0,4000,9309,2.0,0,0,3,9,4000,0,2007,0,3920,8048,172.0,18
1376800025,20140908T000000,834500.0,3,2.25,2780,6000,1.0,0,3,4,9,1670,1110,1948,0,2780,6000,300.1798561151079,77
7639900025,20140628T000000,1075000.0,4,4.25,3500,8750,1.0,0,4,5,9,2140,1360,1951,0,3110,8750,307.14285714285717,74
2822059262,20141201T000000,250000.0,3,1.0,1060,52272,1.0,0,0,3,7,1060,0,1960,0,1900,5971,235.8490566037736,65
8113100850,20150410T000000,402500.0,3,1.0,1290,4000,1.5,0,0,3,7,1290,0,1926,0,1160,5040,312.015503875969,99
565300110,20141216T000000,432500.0,3,2.5,2390,6435,1.0,0,0,3,8,1600,790,1978,0,2020,7300,180.96234309623432,47
1887000100,20140814T000000,485000.0,5,1.75,2460,14100,1.0,0,0,3,7,1380,1080,1972,0,2028,11078,197.15447154471545,53
8731990090,20140820T000000,560000.0,4,2.75,2930,22000,1.0,0,3,4,9,1580,1350,1978,0,2930,9758,191.12627986348122,47
3432500705,20141021T000000,410000.0,4,2.25,2200,8292,2.0,0,0,3,7,2200,0,1990,0,1090,8290,186.36363636363637,35
1015500300,20140515T000000,455000.0,3,2.5,1870,7344,1.0,0,0,3,8,1470,400,1980,0,1930,7344,243.31550802139037,45
3972300100,20141229T000000,459500.0,4,2.5,2060,8968,1.0,0,0,4,7,1190,870,1975,0,1350,8972,223.05825242718447,50
3876300600,20141212T000000,371000.0,4,1.75,1610,11305,1.0,0,0,3,7,1610,0,1968,0,1870,11850,230.43478260869566,57
2111010940,20150220T000000,289500.0,3,2.25,2120,3400,2.0,0,0,3,7,2120,0,2002,0,2420,3400,136.5566037735849,23
2771102158,20141021T000000,395000.0,3,3.5,1450,1263,2.0,0,0,3,8,1160,290,2007,0,1390,1282,272.41379310344826,18
1498304065,20140614T000000,496752.0,2,1.0,1980,5000,1.0,0,0,4,7,1090,890,1923,0,1720,5000,250.88484848484848,102
6150200375,20141001T000000,227000.0,2,1.0,860,6800,1.0,0,0,3,6,860,0,1943,0,1220,6800,263.95348837209303,82
3343901340,20140804T000000,330000.0,3,1.75,1460,9261,1.0,0,0,3,7,1460,0,1985,0,1550,8800,226.02739726027397,40
4037800015,20150123T000000,480000.0,5,2.0,2590,8610,1.0,0,0,4,7,1340,1250,1958,0,1750,8610,185.32818532818533,67
1626079066,20140806T000000,290000.0,2,1.0,1120,217800,1.0,0,0,3,6,1120,0,1976,0,1480,217800,258.92857142857144,49
6200017,20141112T000000,281000.0,3,1.0,1340,21336,1.5,0,0,4,5,1340,0,1945,0,1340,37703,209.70149253731344,80
5249805090,20150407T000000,705000.0,4,1.5,1780,3120,1.5,0,3,3,8,1780,0,1926,0,1710,3600,396.0674157303371,99
4217401055,20140502T000000,1400000.0,4,2.5,2920,4000,1.5,0,0,5,8,1910,1010,1909,0,2470,4000,479.45205479452056,116
7738500475,20141212T000000,485000.0,4,3.25,2820,6611,1.0,0,0,3,7,1410,1410,1958,0,2320,6611,171.98581560283688,67
2767603250,20150309T000000,622000.0,3,2.25,1550,1919,3.0,0,0,3,8,1550,0,2003,0,1550,2918,401.2903225806452,22
2620069113,20140902T000000,380000.0,3,2.25,1600,39848,1.0,0,3,4,8,1600,0,1958,0,1600,39848,237.5,67
3760500336,20141126T000000,2125000.0,4,2.75,3190,19513,2.0,0,4,4,10,3190,0,1982,0,2750,13496,666.1442006269592,43
5101404563,20140627T000000,561500.0,3,1.75,1960,6380,1.0,0,0,4,7,980,980,1939,0,1480,6380,286.4795918367347,86
9407000600,20140916T000000,242000.0,3,1.0,970,9600,1.0,0,0,3,7,970,0,1972,0,1110,9600,249.48453608247422,53
9353300600,20140624T000000,348500.0,3,1.5,1360,10726,1.0,0,0,4,7,1360,0,1966,0,1650,10726,256.25,59
9353300600,20150326T000000,370000.0,3,1.5,1360,10726,1.0,0,0,4,7,1360,0,1966,0,1650,10726,272.05882352941177,59
993000090,20150414T000000,752000.0,6,3.75,3810,6663,2.0,0,0,4,8,3810,0,1977,0,1610,4561,197.3753280839895,48
1796361140,20141031T000000,230000.0,3,1.75,1340,8250,1.0,0,0,3,7,1100,240,1985,0,1540,7860,171.6417910447761,40
1112000031,20150318T000000,715000.0,3,2.25,1990,4977,3.0,0,0,3,9,1990,0,2012,0,1280,5000,359.2964824120603,13
2822049160,20150417T000000,240415.0,3,1.75,1120,10187,1.0,0,0,3,7,1120,0,1968,0,1900,8736,214.65625,57
3856904560,20141125T000000,562000.0,4,1.75,2060,4080,1.5,0,0,3,7,1460,600,1922,1996,1620,4080,272.81553398058253,103
2492200956,20140805T000000,360000.0,3,1.5,1170,4080,1.0,0,0,5,6,1170,0,1917,0,920,4242,307.6923076923077,108
2770604079,20141029T000000,659950.0,3,2.5,1610,1246,2.0,0,1,3,9,1080,530,2014,0,1610,1249,409.90683229813664,11
2719100042,20140623T000000,458500.0,3,2.0,1890,1599,2.0,0,0,3,9,1430,460,2012,0,1780,1562,242.59259259259258,13
7899800864,20150305T000000,259950.0,2,2.0,1070,649,2.0,0,0,3,9,720,350,2008,0,1070,928,242.94392523364485,17
9485750110,20140918T000000,366000.0,3,1.75,1680,6108,1.0,0,0,3,8,1680,0,1989,0,2220,5664,217.85714285714286,36
2024059058,20150428T000000,978000.0,4,2.75,2890,7821,2.0,0,0,3,9,2890,0,2014,0,2890,10108,338.4083044982699,11
7977201865,20150421T000000,525000.0,2,1.0,1360,6120,1.0,0,0,3,7,1060,300,1947,0,1800,5100,386.02941176470586,78
4232900940,20140522T000000,926300.0,3,1.5,1660,4800,2.0,0,0,3,8,1660,0,1907,0,1690,4000,558.0120481927711,118
3364900375,20150423T000000,750000.0,2,1.0,1620,6120,1.0,0,0,3,7,1620,0,1951,0,1650,4590,462.962962962963,74
4151800375,20141204T000000,660000.0,2,1.0,960,6263,1.0,0,1,4,6,960,0,1942,0,1460,6054,687.5,83
2610100015,20140813T000000,305000.0,4,1.75,1000,7200,1.5,0,0,4,6,1000,0,1947,0,1280,7200,305.0,78
8682230590,20150426T000000,800000.0,2,2.5,2395,6143,1.0,0,0,3,8,2395,0,2003,0,2170,6162,334.0292275574113,22
3876100940,20150427T000000,600000.0,4,1.75,3050,9440,1.0,0,0,3,8,1800,1250,1966,0,2020,8660,196.72131147540983,59
1221079058,20140827T000000,435000.0,2,1.0,1120,88327,1.5,0,0,4,6,1120,0,1972,0,1640,136662,388.39285714285717,53
2770605550,20150310T000000,1135000.0,4,3.25,2960,4296,2.0,0,0,3,9,2190,770,2007,0,2150,6000,383.44594594594594,18
4468400214,20141010T000000,318000.0,3,2.25,1250,1017,3.0,0,0,3,8,1250,0,2008,0,1250,1017,254.4,17
2767705010,20141006T000000,639000.0,4,2.0,1940,5000,1.0,0,0,4,7,980,960,1910,0,1940,5000,329.3814432989691,115
5422560930,20150316T000000,453000.0,3,2.5,1750,3900,2.0,0,0,3,8,1750,0,1977,0,1750,5700,258.85714285714283,48
824059211,20141117T000000,800000.0,4,1.75,2150,9148,1.0,0,0,4,7,2150,0,1955,0,2370,9148,372.09302325581393,70
6825100015,20140604T000000,437000.0,2,1.75,1500,6800,1.0,0,0,4,7,910,590,1942,0,1450,6800,291.3333333333333,83
4166600115,20141121T000000,1150000.0,3,2.75,3230,75889,2.0,1,4,3,7,3230,0,1925,1993,2560,72229,356.0371517027864,100
3574801500,20140926T000000,490000.0,4,2.5,3000,8645,2.0,0,0,3,8,3000,0,1985,0,1930,8866,163.33333333333334,40
9477001140,20140710T000000,499950.0,4,1.75,1520,7700,1.0,0,0,4,7,1520,0,1967,0,1520,7500,328.9144736842105,58
3384300100,20141226T000000,160134.0,3,1.5,1190,10116,1.0,0,0,3,7,1190,0,1968,0,1190,9905,134.56638655462186,57
6123600100,20141215T000000,191000.0,3,1.0,990,8255,1.0,0,0,3,7,990,0,1953,0,1180,9750,192.92929292929293,72
1311300100,20150115T000000,221000.0,3,1.0,1250,7280,1.0,0,0,3,7,1250,0,1965,0,1450,7350,176.8,60
3812400854,20141028T000000,352800.0,4,2.0,2080,6360,1.0,0,0,3,7,1330,750,1960,0,2080,6741,169.6153846153846,65
1326069188,20150511T000000,350000.0,3,2.5,1640,10424,2.0,0,0,3,7,1640,0,1988,0,1560,10101,213.41463414634146,37
3131201865,20140617T000000,458000.0,4,1.5,1550,3000,1.5,0,0,3,7,1350,200,1918,0,1710,5535,295.48387096774195,107
321059059,20140519T000000,359950.0,3,1.0,1290,189486,1.0,0,0,4,7,1290,0,1960,0,2370,98881,279.031007751938,65
223039330,20150407T000000,1050000.0,3,3.0,3250,5093,2.0,0,3,3,10,3250,0,2004,0,2820,7752,323.0769230769231,21
7857000900,20140724T000000,353000.0,3,1.75,1260,11775,1.0,0,0,5,6,1260,0,1942,0,1270,5480,280.1587301587302,83
8109800110,20140801T000000,717550.0,3,3.5,2840,4468,3.0,0,0,3,10,2840,0,2006,0,3040,5400,252.65845070422534,19
5422560900,20140807T000000,450000.0,3,2.25,1960,6500,2.0,0,0,4,8,1960,0,1977,0,1860,6160,229.59183673469389,48
3332000195,20140924T000000,167500.0,3,1.0,760,3090,1.0,0,0,2,5,760,0,1903,0,1020,5356,220.39473684210526,122
2423029245,20140617T000000,550000.0,3,1.75,2240,78225,2.0,0,0,5,8,2240,0,1976,0,2030,202554,245.53571428571428,49
8651600110,20150421T000000,939000.0,4,2.25,2240,9684,2.0,0,0,4,9,2240,0,1970,0,2440,9618,419.19642857142856,55
7902200015,20150429T000000,700000.0,3,1.75,1820,15570,1.0,0,2,3,8,1820,0,1948,0,2490,9480,384.61538461538464,77
3523089019,20140519T000000,480000.0,4,3.5,3370,435600,2.0,0,3,3,9,3370,0,2005,0,2790,114868,142.43323442136497,20
8827900015,20140829T000000,501000.0,3,1.0,1160,4360,1.0,0,0,4,8,1160,0,1929,0,1810,4360,431.8965517241379,96
9237800100,20150204T000000,580000.0,3,2.25,1640,8625,1.0,0,0,3,8,1320,320,1987,0,1770,9476,353.6585365853659,38
2724089019,20140523T000000,527550.0,1,0.75,820,59677,1.0,0,0,3,5,820,0,1999,0,1590,14163,643.3536585365854,26
